employee_id,full_name,email,department,title,hire_date,term_date,employment_type,status
E00327,Daniel Osborne,daniel.osborne@meridian-energy.com,Operations,Architectural technologist,2022-12-25,,FTE,active
E00861,Christopher Caldwell,christopher.caldwell@meridian-energy.com,Customer Care,Chief Strategy Officer,2022-06-18,,FTE,active
E00171,David Smith,david.smith@meridian-energy.com,Operations,Art therapist,2026-05-11,,FTE,active
E00275,Joseph Martinez,joseph.martinez@meridian-energy.com,Operations,Operational researcher,2016-11-12,,FTE,active
E00422,Ashley Parker,ashley.parker@meridian-energy.com,Engineering,Health visitor,2012-02-11,,FTE,active
E00674,Susan Lewis,susan.lewis@meridian-energy.com,Operations,Arts administrator,2022-02-13,,FTE,active
E00626,Jennifer Johnson,jennifer.johnson@meridian-energy.com,Operations,"Production assistant, radio",2023-01-03,,FTE,active
E00464,Christine Weber,christine.weber@meridian-energy.com,Customer Care,Catering manager,2020-03-28,,FTE,active
E01180,Brian Wells,brian.wells@meridian-energy.com,Customer Care,Graphic designer,2024-12-11,,FTE,active
E01193,Patrick King,patrick.king@meridian-energy.com,Finance & Accounting,Animal technologist,2013-04-22,,FTE,active
E00619,Aaron Ponce,aaron.ponce@meridian-energy.com,Sales & Key Accounts,Artist,2012-05-23,,FTE,active
E00546,Lauren Moore,lauren.moore@meridian-energy.com,Finance & Accounting,Editorial assistant,2014-04-17,,FTE,active
E00262,Alan Ochoa,alan.ochoa@meridian-energy.com,Information Technology,Quality manager,2013-10-03,,FTE,active
E00881,Christopher Jones,christopher.jones@meridian-energy.com,Operations,Cytogeneticist,2026-10-21,,FTE,active
E00309,Kristine Fischer,kristine.fischer@meridian-energy.com,Human Resources,"Surveyor, quantity",2014-07-10,,FTE,active
E01118,David Patterson,david.patterson@meridian-energy.com,Operations,Personnel officer,2025-12-27,,FTE,active
E00901,Angela Andrews,angela.andrews@meridian-energy.com,Field Services,Nature conservation officer,2026-09-25,,Contractor,active
E00807,Hailey Walker,hailey.walker@meridian-energy.com,Engineering,Metallurgist,2015-05-29,2026-12-17,Contractor,active
E01063,Amy Morgan,amy.morgan@meridian-energy.com,Operations,Waste management officer,2026-09-03,,FTE,active
E00719,Vanessa DVM,vanessa.dvm@meridian-energy.com,Customer Care,Software engineer,2012-06-30,,FTE,active
E00471,Kathryn Thompson,kathryn.thompson@meridian-energy.com,Customer Care,"Journalist, magazine",2012-11-15,,FTE,active
E00613,Yvonne Oneill,yvonne.oneill@meridian-energy.com,Finance & Accounting,Company secretary,2021-09-26,,FTE,active
E00691,Cindy Hernandez,cindy.hernandez@meridian-energy.com,Field Services,Logistics and distribution manager,2024-08-04,,FTE,active
E00344,Nicholas Arnold,nicholas.arnold@meridian-energy.com,Legal & Compliance,Archaeologist,2025-06-07,,FTE,active
E00159,Angela Welch,angela.welch@meridian-energy.com,Field Services,Probation officer,2023-07-25,,FTE,active
E00204,Patricia Diaz,patricia.diaz@meridian-energy.com,Operations,Arboriculturist,2013-06-15,,FTE,active
E00664,Ronald Jimenez,ronald.jimenez@meridian-energy.com,Operations,Immigration officer,2023-09-28,,FTE,active
E00103,Tiffany Phillips,tiffany.phillips@meridian-energy.com,Field Services,"Chemist, analytical",2015-03-23,,Contractor,active
E00451,James Diaz,james.diaz@meridian-energy.com,Engineering,"Designer, furniture",2021-06-30,,FTE,active
E01179,Juan Thomas,juan.thomas@meridian-energy.com,Field Services,Geoscientist,2023-01-08,,FTE,active
E00135,Amanda Guzman,amanda.guzman@meridian-energy.com,Operations,"Engineer, biomedical",2012-08-29,,FTE,active
E00682,Kelly Phillips,kelly.phillips@meridian-energy.com,Operations,Human resources officer,2019-10-04,,FTE,active
E00057,Linda Johnson,linda.johnson@meridian-energy.com,Customer Care,Technical brewer,2026-06-04,,FTE,active
E00649,Laura Velez,laura.velez@meridian-energy.com,Operations,Associate Professor,2014-12-29,,FTE,active
E00509,Jose Lucero,jose.lucero@meridian-energy.com,Marketing,Fish farm manager,2013-05-07,,FTE,active
E01133,Grant Allen,grant.allen@meridian-energy.com,Field Services,"Surveyor, land/geomatics",2014-06-26,,FTE,active
E00021,Madison Sullivan,madison.sullivan@meridian-energy.com,Operations,Tour manager,2019-12-29,,FTE,active
E00839,Patricia Hernandez,patricia.hernandez@meridian-energy.com,Operations,"Doctor, hospital",2018-09-08,2026-11-17,FTE,terminated
E00197,Nicole Mann,nicole.mann@meridian-energy.com,Customer Care,Geochemist,2019-10-25,,FTE,active
E00365,April Castro,april.castro@meridian-energy.com,Customer Care,"Nurse, mental health",2021-06-08,,FTE,active
E00146,Kim Campbell,kim.campbell@meridian-energy.com,Operations,Industrial/product designer,2021-06-07,,FTE,active
E01067,William Hubbard,william.hubbard@meridian-energy.com,Engineering,"Scientist, audiological",2012-07-13,,FTE,active
E00397,Amy Thompson,amy.thompson@meridian-energy.com,Information Technology,Recycling officer,2019-03-21,,FTE,active
E00055,Zachary Henry,zachary.henry@meridian-energy.com,Operations,Phytotherapist,2024-04-26,,FTE,active
E00977,Jared Turner,jared.turner@meridian-energy.com,Field Services,Ergonomist,2026-06-08,,FTE,active
E00071,Alex Watkins,alex.watkins@meridian-energy.com,Operations,Insurance risk surveyor,2020-11-27,,FTE,active
E00242,Shane Adkins,shane.adkins@meridian-energy.com,Field Services,"Development worker, community",2023-07-25,,FTE,active
E00387,Zachary Le,zachary.le@meridian-energy.com,Operations,Sports therapist,2022-04-19,,FTE,active
E01089,Ronald Reynolds,ronald.reynolds@meridian-energy.com,Operations,"Sales professional, IT",2020-03-03,,FTE,active
E00522,David Anderson,david.anderson@meridian-energy.com,Information Technology,Investment analyst,2025-06-27,,FTE,active
E01142,Jessica Case,jessica.case@meridian-energy.com,Engineering,"Doctor, general practice",2020-10-03,,FTE,active
E01191,Michelle Hinton,michelle.hinton@meridian-energy.com,Customer Care,Fast food restaurant manager,2021-07-18,,FTE,active
E01101,Rebecca Mueller,rebecca.mueller@meridian-energy.com,Sales & Key Accounts,Chartered loss adjuster,2019-04-16,,FTE,active
E00632,Eric Gallagher,eric.gallagher@meridian-energy.com,Finance & Accounting,Chief of Staff,2013-01-01,2026-09-13,FTE,terminated
E01197,Brandon Williams,brandon.williams@meridian-energy.com,Operations,Personal assistant,2013-07-27,,FTE,active
E00612,Samantha Thompson,samantha.thompson@meridian-energy.com,Customer Care,"Therapist, speech and language",2016-10-11,,FTE,active
E00768,Patricia Anderson,patricia.anderson@meridian-energy.com,Customer Care,Event organiser,2024-09-01,,FTE,active
E00584,Leonard Hansen,leonard.hansen@meridian-energy.com,Operations,Lexicographer,2020-08-20,,FTE,active
E00246,George Garcia,george.garcia@meridian-energy.com,Engineering,"Engineer, broadcasting (operations)",2012-06-06,,FTE,active
E00419,Ashley Evans,ashley.evans@meridian-energy.com,Engineering,Translator,2018-10-20,,Contractor,active
E00503,David Gonzalez,david.gonzalez@meridian-energy.com,Human Resources,"Engineer, control and instrumentation",2018-11-17,,FTE,active
E00955,Victoria Flores,victoria.flores@meridian-energy.com,Engineering,Museum education officer,2013-09-25,,FTE,active
E00346,Derek Wiggins,derek.wiggins@meridian-energy.com,Operations,Purchasing manager,2021-09-13,,FTE,active
E00671,Alicia Waller,alicia.waller@meridian-energy.com,OPERATIONS,"Merchandiser, retail",2013-03-29,,FTE,active
E00436,Emma Forbes,emma.forbes@meridian-energy.com,Operations,Outdoor activities/education manager,2014-01-17,,FTE,active
E01019,Linda Wilson,linda.wilson@meridian-energy.com,Field Services,Copy,2018-07-29,,FTE,active
E01163,Belinda Martin,belinda.martin@meridian-energy.com,Procurement,Exhibition designer,2018-07-26,,FTE,active
E00025,Christopher Robertson,christopher.robertson@meridian-energy.com,Engineering,"Programmer, systems",2026-02-05,,FTE,active
E00756,Tina Burns,tina.burns@meridian-energy.com,Customer Care,"Surveyor, commercial/residential",2018-11-13,,Contractor,active
E00170,Briana Brown,briana.brown@meridian-energy.com,Operations,Video editor,2022-06-11,,FTE,active
E00322,James Nicholson,james.nicholson@meridian-energy.com,Field Services,Garment/textile technologist,2024-10-24,,Contractor,active
E00249,Corey Gutierrez,corey.gutierrez@meridian-energy.com,Field Services,"Conservator, furniture",2020-08-19,,FTE,active
E00060,Christopher Holden,christopher.holden@meridian-energy.com,Information Technology,Financial planner,2018-03-15,,FTE,active
E01012,Adam Fuller,adam.fuller@meridian-energy.com,Operations,Video editor,2023-05-03,,FTE,active
E00381,Caitlin Foster,caitlin.foster@meridian-energy.com,Operations,Visual merchandiser,2024-05-30,,FTE,active
E00515,Beverly Munoz,beverly.munoz@meridian-energy.com,Field Services,Insurance risk surveyor,2018-07-26,,FTE,active
E00630,Linda Armstrong,linda.armstrong@meridian-energy.com,Customer Care,Trade union research officer,2021-02-18,,FTE,active
E00234,Cole Jones,cole.jones@meridian-energy.com,Information Technology,Community education officer,2022-01-16,,FTE,active
E00169,Louis Lewis,louis.lewis@meridian-energy.com,Field Services,Research scientist (life sciences),2020-04-30,,FTE,active
E01199,Jennifer Glover,jennifer.glover@meridian-energy.com,Engineering,Software engineer,2020-01-15,,FTE,active
E00226,David Jordan,david.jordan@meridian-energy.com,Operations,Energy manager,2014-07-14,,FTE,active
E00432,Jessica Yang,jessica.yang@meridian-energy.com,Finance & Accounting,"Investment banker, operational",2022-11-29,,FTE,active
E00721,David Alvarez,david.alvarez@meridian-energy.com,Operations,Film/video editor,2019-08-04,,FTE,active
E00053,Pamela Perez,pamela.perez@meridian-energy.com,Operations,"Therapist, music",2022-02-19,,FTE,active
E00019,David Roberts,david.roberts@meridian-energy.com,Finance & Accounting,Senior Accountant,2024-01-04,,FTE,active
E00638,Tommy White,tommy.white@meridian-energy.com, Operations ,"Teacher, English as a foreign language",2023-04-28,,FTE,active
E00690,Todd Flores,todd.flores@meridian-energy.com,Engineering,Hydrologist,2020-07-20,,Contractor,active
E00723,Stacy Patterson,stacy.patterson@meridian-energy.com,INFORMATION TECHNOLOGY,Commercial horticulturist,2026-03-15,,FTE,active
E00755,Holly Robertson,holly.robertson@meridian-energy.com,Operations,Sport and exercise psychologist,2018-03-31,,FTE,active
E00576,Patricia Delgado,patricia.delgado@meridian-energy.com,Field Services,Environmental manager,2022-09-29,,Contractor,active
E00444,Kevin Moreno,kevin.moreno@meridian-energy.com,Information Technology,Jewellery designer,2021-03-20,,FTE,active
E00298,Madison Obrien,madison.obrien@meridian-energy.com,Finance & Accounting,"Social research officer, government",2018-08-13,,FTE,active
E00766,Juan Young,juan.young@meridian-energy.com,Engineering,"Conservation officer, nature",2026-04-28,,FTE,active
E00910,Oscar Ryan,oscar.ryan@meridian-energy.com,Legal & Compliance,"Teacher, secondary school",2024-04-12,,FTE,active
E00889,Linda Wilson,linda.wilson@meridian-energy.com,Operations,Waste management officer,2025-01-17,,FTE,active
E01157,Alexander PhD,alexander.phd@meridian-energy.com,Field Services,Information officer,2017-09-20,,Contractor,active
E00666,Sarah Lucas,sarah.lucas@meridian-energy.com,Engineering,Meteorologist,2012-07-25,,FTE,active
E00218,Matthew Lynn,matthew.lynn@meridian-energy.com,Operations,"Administrator, sports",2025-12-27,,FTE,active
E01057,Yolanda Calderon,yolanda.calderon@meridian-energy.com,Operations,Medical sales representative,2022-10-29,,FTE,active
E00490,Barbara Lee,barbara.lee@meridian-energy.com,Operations,Medical physicist,2017-10-31,,FTE,active
E00184,Bryan Gilbert,bryan.gilbert@meridian-energy.com,Operations,Environmental health practitioner,2024-10-12,,FTE,active
E00545,Angela House,angela.house@meridian-energy.com,Field Services,Land/geomatics surveyor,2021-02-10,,Contractor,active
E01143,Gary Rivers,gary.rivers@meridian-energy.com,Operations,Press sub,2019-09-25,,FTE,active
E00038,Hannah Jackson,hannah.jackson@meridian-energy.com,Engineering,Financial risk analyst,2018-08-11,,FTE,active
E01036,Megan Hamilton,megan.hamilton@meridian-energy.com,Sales & Key Accounts,Herbalist,2012-05-16,,FTE,active
E00452,Thomas Morris,thomas.morris@meridian-energy.com,Procurement,"Accountant, chartered",2025-07-21,,FTE,active
E00548,Christopher Hamilton,christopher.hamilton@meridian-energy.com,Field Services,"Therapist, nutritional",2014-07-04,,FTE,active
E00024,Jessica Schmidt,jessica.schmidt@meridian-energy.com,Operations,Local government officer,2021-04-04,,FTE,active
E00931,Diamond Walker,diamond.walker@meridian-energy.com,Operations,Financial adviser,2015-04-25,,FTE,active
E00027,Timothy Cooke,timothy.cooke@meridian-energy.com,Customer Care,Osteopath,2021-05-06,,FTE,active
E00488,Tony Romero,tony.romero@meridian-energy.com,Field Services,Museum education officer,2019-09-11,,FTE,active
E00297,Scott Cantu,scott.cantu@meridian-energy.com,Field Services,Airline pilot,2018-02-09,,FTE,active
E01139,Amanda Perkins,amanda.perkins@meridian-energy.com,Information Technology,"Teacher, adult education",2026-01-02,,FTE,active
E00222,Robert Meyer,robert.meyer@meridian-energy.com,Procurement,Public librarian,2013-06-29,,FTE,active
E00739,Bonnie Scott,bonnie.scott@meridian-energy.com,Field Services,Recycling officer,2020-02-01,,FTE,active
E00494,Aaron Meyer,aaron.meyer@meridian-energy.com,Field Services,"Accountant, chartered",2024-09-20,,FTE,active
E00932,Kristen Thompson,kristen.thompson@meridian-energy.com,Information Technology,"Administrator, sports",2020-08-05,,FTE,active
E00953,Mark Jordan,mark.jordan@meridian-energy.com,Operations,Geophysical data processor,2023-08-19,,FTE,active
E00680,Denise Lewis,denise.lewis@meridian-energy.com,Operations,Information systems manager,2014-08-25,,FTE,active
E00492,Matthew White,matthew.white@meridian-energy.com,Field Services,Training and development officer,2024-01-17,,Contractor,active
E00417,Jeremy Francis,jeremy.francis@meridian-energy.com,Field Services,Clothing/textile technologist,2014-01-30,,FTE,active
E00003,Matthew Molina,matthew.molina@meridian-energy.com,Information Technology,Tourism officer,2021-06-07,,FTE,active
E00993,Arthur Bradford,arthur.bradford@meridian-energy.com,operations,"Programmer, systems",2016-11-05,,FTE,active
E00058,Charles Robinson,charles.robinson@meridian-energy.com,Engineering,"Biochemist, clinical",2018-06-15,,FTE,active
E01183,Rachel Davis,rachel.davis@meridian-energy.com,Operations,Computer games developer,2015-09-14,,FTE,active
E00366,Michael Lopez,michael.lopez@meridian-energy.com, Operations ,"Solicitor, Scotland",2016-07-12,,FTE,active
E01166,Keith Raymond,keith.raymond@meridian-energy.com,Operations,Accommodation manager,2022-10-21,,FTE,active
E00442,Shannon Rogers,shannon.rogers@meridian-energy.com,Engineering,Immigration officer,2015-03-18,,FTE,active
E00484,Lori Hess,lori.hess@meridian-energy.com,Field Services,"Accountant, chartered public finance",2023-09-03,,Contractor,active
E01032,Kevin Conner,kevin.conner@meridian-energy.com,Operations,Fitness centre manager,2020-06-18,,FTE,active
E00622,Marisa Rice,marisa.rice@meridian-energy.com,Customer Care,Ecologist,2018-01-05,,FTE,active
E00139,Holly Carroll,holly.carroll@meridian-energy.com,Field Services,"Lecturer, higher education",2013-09-16,,FTE,active
E00775,Matthew Ruiz,matthew.ruiz@meridian-energy.com,Operations,Race relations officer,2013-08-06,,FTE,active
E00301,Angelica Armstrong,angelica.armstrong@meridian-energy.com,Field Services,Orthoptist,2013-03-09,,FTE,active
E00373,Brandon Schmidt,brandon.schmidt@meridian-energy.com,Human Resources,"Accountant, chartered management",2020-06-14,,FTE,active
E00101,Paul Adams,paul.adams@meridian-energy.com,Marketing,Adult guidance worker,2021-05-27,,FTE,active
E00223,James Brown,james.brown@meridian-energy.com,Operations,Corporate investment banker,2018-01-11,,FTE,active
E00556,Kimberly English,kimberly.english@meridian-energy.com,Customer Care,Clinical psychologist,2022-02-01,,FTE,active
E00853,Jared DVM,jared.dvm@meridian-energy.com,Operations,Hotel manager,2015-03-05,,FTE,active
E00383,Evan Butler,evan.butler@meridian-energy.com,Customer Care,Accommodation manager,2025-11-18,,FTE,active
E00523,Rebecca Bates,rebecca.bates@meridian-energy.com,Customer Care,Research scientist (life sciences),2013-06-14,,FTE,active
E00847,Lauren Ferrell,lauren.ferrell@meridian-energy.com,Engineering,Dramatherapist,2016-01-10,,FTE,active
E00095,Tony Sullivan,tony.sullivan@meridian-energy.com,Operations,Proofreader,2021-10-30,,FTE,active
E00453,William Nelson,william.nelson@meridian-energy.com,Operations,Brewing technologist,2022-10-27,,FTE,active
E00361,Gregory Nunez,gregory.nunez@meridian-energy.com,Operations,Retail manager,2023-05-11,,FTE,active
E00154,Linda Johnson,linda.johnson@meridian-energy.com,Field Services,Trade mark attorney,2013-12-11,,FTE,active
E00587,Roy Jones,roy.jones@meridian-energy.com,Operations,Ambulance person,2014-12-24,,FTE,active
E00920,Douglas Young,douglas.young@meridian-energy.com,Sales & Key Accounts,Ranger/warden,2024-07-07,,FTE,active
E01007,Hannah Frey,hannah.frey@meridian-energy.com,Customer Care,Television production assistant,2022-01-02,,FTE,active
E00785,Miss DVM,miss.dvm@meridian-energy.com,Field Services,Interior and spatial designer,2022-03-25,,Contractor,active
E00145,Latasha Harrison,latasha.harrison@meridian-energy.com,Operations,Chemical engineer,2013-12-01,,FTE,active
E00886,Mark Murphy,mark.murphy@meridian-energy.com,Engineering,Drilling engineer,2023-05-22,,FTE,active
E00487,Nicole Bowman,nicole.bowman@meridian-energy.com,Operations,Fast food restaurant manager,2018-04-28,,FTE,active
E00443,Brett Lee,brett.lee@meridian-energy.com,Sales & Key Accounts,Public librarian,2022-09-30,,FTE,active
E01135,Greg Morales,greg.morales@meridian-energy.com,Engineering,Charity fundraiser,2020-05-22,,FTE,active
E01160,Marissa Orr,marissa.orr@meridian-energy.com,Field Services,Learning mentor,2016-05-17,,FTE,active
E00897,Cassandra Buckley,cassandra.buckley@meridian-energy.com,Field Services,Banker,2026-02-22,,FTE,active
E00621,Natalie Griffin,natalie.griffin@meridian-energy.com,operations,Diagnostic radiographer,2019-04-15,,FTE,active
E00540,Audrey DVM,audrey.dvm@meridian-energy.com,Field Services,Retail banker,2024-09-17,,Contractor,active
E00575,Kimberly DVM,kimberly.dvm@meridian-energy.com,Operations,Games developer,2017-06-10,,FTE,active
E00542,Robert Orr,robert.orr@meridian-energy.com,Sales & Key Accounts,Fine artist,2012-02-17,,FTE,active
E00844,Amanda Murphy,amanda.murphy@meridian-energy.com,Operations,Accounting technician,2026-07-20,,FTE,active
E00199,Kyle Clay,kyle.clay@meridian-energy.com,Customer Care,"Accountant, chartered management",2017-09-26,,FTE,active
E00388,Joseph Porter,joseph.porter@meridian-energy.com,Field Services,"Teacher, English as a foreign language",2014-07-31,,Contractor,active
E00140,Lynn Palmer,lynn.palmer@meridian-energy.com,Operations,Horticultural consultant,2016-04-14,,FTE,active
E00511,Daniel Turner,daniel.turner@meridian-energy.com,Operations,Financial risk analyst,2013-04-11,,FTE,active
E01090,Allison Kelley,allison.kelley@meridian-energy.com, Operations ,Armed forces training and education offi,2013-08-27,,FTE,active
E00410,Scott Garcia,scott.garcia@meridian-energy.com,Customer Care,Psychiatrist,2025-03-15,,FTE,active
E01189,Kayla Lang,kayla.lang@meridian-energy.com,Engineering,Technical author,2017-12-23,,Contractor,active
E00834,Jennifer Jimenez,jennifer.jimenez@meridian-energy.com,Engineering,Make,2023-11-22,,FTE,active
E01097,Gabrielle Barnes,gabrielle.barnes@meridian-energy.com,Engineering,IT sales professional,2021-10-21,,FTE,active
E01136,Sophia Townsend,sophia.townsend@meridian-energy.com,Engineering,Accommodation manager,2022-07-18,,Contractor,active
E00784,Ray Williams,ray.williams@meridian-energy.com,Field Services,Production engineer,2025-03-04,,FTE,active
E01076,Hannah Phillips,hannah.phillips@meridian-energy.com,Information Technology,"Engineer, electronics",2019-02-11,,FTE,active
E00568,Abigail Allen,abigail.allen@meridian-energy.com,Engineering,"Teacher, adult education",2014-02-01,,FTE,active
E00391,Samantha Morris,samantha.morris@meridian-energy.com,Customer Care,Ranger/warden,2013-02-03,,FTE,active
E00591,Seth Kim,seth.kim@meridian-energy.com,Field Services,Senior tax professional/tax inspector,2023-07-24,,FTE,active
E00656,Ian Graham,ian.graham@meridian-energy.com,Customer Care,Medical technical officer,2018-09-21,,Contractor,active
E00633,Antonio Tate,antonio.tate@meridian-energy.com,Field Services,"Librarian, academic",2023-01-20,,Contractor,active
E01028,Cory Olsen,cory.olsen@meridian-energy.com,Operations,Control and instrumentation engineer,2019-03-16,,FTE,active
E01195,Brianna Reed,brianna.reed@meridian-energy.com,Customer Care,"Education officer, environmental",2017-12-19,,FTE,active
E01111,Amy Alvarez,amy.alvarez@meridian-energy.com,Human Resources,Chartered public finance accountant,2014-06-03,,FTE,active
E00709,Sandra Lambert,sandra.lambert@meridian-energy.com,Operations,Press photographer,2017-10-01,,FTE,active
E00130,Raymond Lopez,raymond.lopez@meridian-energy.com,Operations,"Journalist, broadcasting",2021-09-29,,FTE,active
E00196,Dale Wilkinson,dale.wilkinson@meridian-energy.com,Operations,"Librarian, academic",2012-10-21,,FTE,active
E00624,Jennifer Young,jennifer.young@meridian-energy.com,Customer Care,Catering manager,2025-06-26,,FTE,active
E00229,Paige Watts,paige.watts@meridian-energy.com,Operations,Holiday representative,2012-08-03,,FTE,active
E00836,Robert Sanchez,robert.sanchez@meridian-energy.com,Operations,Public relations officer,2026-03-04,,FTE,active
E00919,Janet Monroe,janet.monroe@meridian-energy.com,Customer Care,Broadcast presenter,2016-11-02,,FTE,active
E00427,Jonathan Vazquez,jonathan.vazquez@meridian-energy.com,CUSTOMER CARE,Consulting civil engineer,2021-07-24,,FTE,active
E00369,Corey Hull,corey.hull@meridian-energy.com,Marketing,"Teacher, English as a foreign language",2017-09-01,,FTE,active
E00043,Janice Moore,janice.moore@meridian-energy.com,Sales & Key Accounts,Camera operator,2026-03-22,,FTE,active
E00277,Joan White,joan.white@meridian-energy.com,Operations,Advice worker,2024-04-29,,FTE,active
E00629,Catherine Berry,catherine.berry@meridian-energy.com,FINANCE & ACCOUNTING,Senior Accountant,2023-01-09,,FTE,active
E00777,Jacqueline Reed,jacqueline.reed@meridian-energy.com,Field Services,Clinical biochemist,2012-03-13,,Contractor,active
E00273,April Wells,april.wells@meridian-energy.com,Engineering,Environmental manager,2018-04-08,,FTE,active
E00243,Robert Reed,robert.reed@meridian-energy.com,Operations,Occupational psychologist,2024-10-20,,FTE,active
E01046,Amber Gay,amber.gay@meridian-energy.com,Information Technology,Public house manager,2023-04-15,,FTE,active
E00804,Steven Smith,steven.smith@meridian-energy.com,Customer Care,Higher education careers adviser,2013-02-28,,Contractor,active
E00996,Jennifer Anderson,jennifer.anderson@meridian-energy.com,Operations,"Scientist, water quality",2020-12-28,,FTE,active
E00774,Nicole Foster,nicole.foster@meridian-energy.com, Field Services ,"Surveyor, land/geomatics",2022-07-15,,FTE,active
E00255,Susan Zimmerman,susan.zimmerman@meridian-energy.com,Information Technology,"Horticulturist, amenity",2015-10-09,,FTE,active
E00717,William MD,william.md@meridian-energy.com,Operations,Proofreader,2025-12-14,,FTE,active
E01073,Caitlin Freeman,caitlin.freeman@meridian-energy.com,Sales & Key Accounts,Personal assistant,2020-06-06,,FTE,active
E00858,Pamela Mason,pamela.mason@meridian-energy.com,Finance & Accounting,Professor Emeritus,2020-09-11,,FTE,active
E00603,Catherine Beasley,catherine.beasley@meridian-energy.com,Marketing,Museum/gallery conservator,2022-12-19,,FTE,active
E00293,Jerry Curtis,jerry.curtis@meridian-energy.com,Operations,Music therapist,2015-04-15,,FTE,on_leave
E00389,Katrina Tran,katrina.tran@meridian-energy.com,Customer Care,Hospital pharmacist,2020-04-28,,FTE,active
E00483,Emily Jones,emily.jones@meridian-energy.com,Engineering,Metallurgist,2015-05-09,,FTE,active
E00940,Jason Guzman,jason.guzman@meridian-energy.com,Sales & Key Accounts,"Administrator, education",2016-04-15,,FTE,active
E00645,Julie Flowers,julie.flowers@meridian-energy.com,Customer Care,"Designer, exhibition/display",2018-02-02,,FTE,active
E00559,Donald Wood,donald.wood@meridian-energy.com,Operations,Diplomatic Services operational officer,2021-10-13,,FTE,active
E00280,Austin MD,austin.md@meridian-energy.com,Sales & Key Accounts,Textile designer,2021-02-10,,FTE,active
E00725,Nicholas Padilla,nicholas.padilla@meridian-energy.com,Operations,Professor Emeritus,2013-04-30,,FTE,active
E00852,Kayla Krause,kayla.krause@meridian-energy.com,Operations,Adult guidance worker,2015-09-20,,FTE,active
E00573,Henry Mosley,henry.mosley@meridian-energy.com,Engineering,Best boy,2013-12-02,,FTE,active
E00695,Anthony Bender,anthony.bender@meridian-energy.com,Field Services,Actor,2021-06-02,,FTE,active
E00812,Jennifer Calderon,jennifer.calderon@meridian-energy.com,Customer Care,"Loss adjuster, chartered",2021-01-14,,FTE,active
E00643,Kristin Vasquez,kristin.vasquez@meridian-energy.com,Operations,Science writer,2018-10-31,,FTE,active
E00450,Stephanie Becker,stephanie.becker@meridian-energy.com,Field Services,Soil scientist,2018-08-21,,Contractor,active
E00068,Michael Mcneil,michael.mcneil@meridian-energy.com,Information Technology,Operational investment banker,2019-09-27,,FTE,active
E00535,Vickie Young,vickie.young@meridian-energy.com,Operations,Chartered legal executive (England and W,2017-01-25,,FTE,active
E00859,Kelly Jenkins,kelly.jenkins@meridian-energy.com,Field Services,Archivist,2012-08-16,,FTE,active
E01107,Sabrina Lawson,sabrina.lawson@meridian-energy.com,Sales & Key Accounts,Energy manager,2025-06-15,,FTE,active
E01075,Catherine White,catherine.white@meridian-energy.com,Field Services,Product designer,2012-03-25,,FTE,active
E00992,Shawn Sullivan,shawn.sullivan@meridian-energy.com,Field Services,English as a second language teacher,2015-06-16,,FTE,active
E01158,Jill Martin,jill.martin@meridian-energy.com,Field Services,Advice worker,2025-09-21,,Contractor,active
E00967,Sharon Moore,sharon.moore@meridian-energy.com,Operations,"Pharmacist, community",2015-04-22,,FTE,active
E00876,Rachel Douglas,rachel.douglas@meridian-energy.com,Engineering,Futures trader,2016-10-23,,FTE,active
E01053,Andrew Carpenter,andrew.carpenter@meridian-energy.com,Operations,Information officer,2014-01-18,,FTE,active
E00256,Paul Perez,paul.perez@meridian-energy.com,Field Services,Systems analyst,2024-11-18,,Contractor,active
E00597,Lisa Jacobs,lisa.jacobs@meridian-energy.com,Engineering,Furniture designer,2019-06-11,,FTE,active
E00849,Frank Johns,frank.johns@meridian-energy.com,Operations,Adult nurse,2019-10-29,,FTE,active
E00395,Rachel Perez,rachel.perez@meridian-energy.com,Operations,Community arts worker,2020-08-21,,FTE,active
E00572,Gregory Ramirez,gregory.ramirez@meridian-energy.com,Field Services,Theatre manager,2017-01-03,,Contractor,active
E00030,Brittany Wright,brittany.wright@meridian-energy.com,Field Services,"Engineer, broadcasting (operations)",2015-07-26,,FTE,active
E00099,Elizabeth Armstrong,elizabeth.armstrong@meridian-energy.com,Operations,"Scientist, water quality",2020-02-11,,FTE,active
E01170,Andrea Henderson,andrea.henderson@meridian-energy.com,Operations,Barrister,2021-09-05,,FTE,active
E00220,Cheryl Woods,cheryl.woods@meridian-energy.com,Operations,Manufacturing engineer,2012-05-29,,FTE,active
E01061,Kathryn Griffin,kathryn.griffin@meridian-energy.com,Engineering,Building surveyor,2016-05-01,,FTE,active
E00263,Sandra Donovan,sandra.donovan@meridian-energy.com,OPERATIONS,Fitness centre manager,2024-01-05,,FTE,active
E00070,Rachael MD,rachael.md@meridian-energy.com,Marketing,Art therapist,2015-04-15,,FTE,active
E00469,John Baker,john.baker@meridian-energy.com,Operations,Building services engineer,2021-09-01,,FTE,active
E01148,Vickie Dillon,vickie.dillon@meridian-energy.com,Customer Care,Physiological scientist,2020-07-16,,FTE,active
E00538,Sheryl Cox,sheryl.cox@meridian-energy.com,operations,Event organiser,2022-05-03,,FTE,active
E00402,Douglas Graham,douglas.graham@meridian-energy.com,Operations,Chief Executive Officer,2023-01-30,,FTE,active
E00162,Nicole Nichols,nicole.nichols@meridian-energy.com,Executive,Trading standards officer,2013-08-22,,FTE,active
